,0,labels
1891,-17.6307855,male_surprise
1892,-28.13107365,male_surprise
1893,-18.51375908,male_happy
1894,-18.37312489,male_happy
1895,-22.30898019,male_happy
1896,-24.78757227,male_fear
1897,-22.05440857,male_fear
1898,-27.79420131,male_fear
1899,-25.64780887,male_happy
1900,-22.45062211,male_happy
1901,-29.79098159,male_happy
1902,-23.47071364,male_surprise
1903,-17.37492973,male_surprise
1904,-27.9227164,male_surprise
1905,-16.27886371,male_angry
1906,-7.981343766,male_angry
1907,-19.53769733,male_angry
1908,-22.00166777,male_angry
1909,-19.0719929,male_angry
1910,-26.30716452,male_angry
1911,-14.75493649,male_angry
1912,-7.89778864,male_angry
1913,-18.39343221,male_angry
1914,-23.72141117,male_disgust
1915,-20.65626132,male_disgust
1916,-27.08094779,male_disgust
1917,-23.25341301,male_disgust
1918,-22.7099708,male_disgust
1919,-26.80007035,male_disgust
1920,-21.65766907,male_disgust
1921,-16.78543859,male_disgust
1922,-25.84541432,male_disgust
1923,-22.16044693,male_fear
1924,-20.38450961,male_fear
1925,-25.88925733,male_fear
1926,-20.45606968,male_fear
1927,-13.23923984,male_fear
1928,-23.8107541,male_fear
1929,-25.81250767,male_sad
1930,-16.49938665,male_sad
1931,-29.81067305,male_sad
1932,-27.35243128,male_happy
1933,-22.12965891,male_happy
1934,-31.04075531,male_happy
1935,-22.63527932,male_happy
1936,-16.87408703,male_happy
1937,-26.18183022,male_happy
1938,-21.31875605,male_angry
1939,-16.48974791,male_angry
1940,-25.78259622,male_angry
1941,-25.80368558,male_sad
1942,-23.44382317,male_sad
1943,-28.99144252,male_sad
1944,-18.93229785,male_angry
1945,-14.32325112,male_angry
1946,-22.7423861,male_angry
1947,-24.72913559,male_disgust
1948,-22.74516727,male_disgust
1949,-28.58978141,male_disgust
1950,-26.27907731,male_happy
1951,-21.53743402,male_happy
1952,-31.04100342,male_happy
1953,-22.21896483,male_disgust
1954,-17.10893126,male_disgust
1955,-26.20387314,male_disgust
1956,-24.28100927,male_calm
1957,-22.16165209,male_calm
1958,-27.9845692,male_calm
1959,-22.82082009,male_fear
1960,-17.91607958,male_fear
1961,-26.70610523,male_fear
1962,-24.39124683,male_calm
1963,-22.83671791,male_calm
1964,-28.57826522,male_calm
1965,-23.54726228,male_disgust
1966,-16.38100376,male_disgust
1967,-27.2121723,male_disgust
1968,-26.45696032,male_calm
1969,-25.60606649,male_calm
1970,-31.04358217,male_calm
1971,-23.49634873,male_angry
1972,-14.47318825,male_angry
1973,-27.16129876,male_angry
1974,-21.76324798,male_disgust
1975,-18.9080851,male_disgust
1976,-26.22850801,male_disgust
1977,-24.70511615,male_surprise
1978,-15.28865054,male_surprise
1979,-28.49203863,male_surprise
1980,-32.38516327,female_neutral
1981,-25.99798542,female_neutral
1982,-36.30686098,female_neutral
1983,-30.93571886,female_neutral
1984,-28.6209601,female_neutral
1985,-35.14516986,female_neutral
1986,-19.50191312,female_angry
1987,-11.99908769,female_angry
1988,-23.35538581,female_angry
1989,-29.79775598,female_angry
1990,-24.34392827,female_angry
1991,-33.58033938,female_angry
1992,-29.80211149,female_sad
1993,-20.00622568,female_sad
1994,-33.62444143,female_sad
1995,-23.12276591,female_sad
1996,-13.29516213,female_sad
1997,-26.05687654,female_sad
1998,-28.12253031,female_happy
1999,-17.82843434,female_happy
2000,-31.51233222,female_happy
2001,-27.60497395,female_disgust
2002,-16.84715065,female_disgust
2003,-30.84208516,female_disgust
2004,-29.81449704,female_angry
2005,-20.46207757,female_angry
2006,-33.80700899,female_angry
2007,-29.87701591,female_happy
2008,-24.4158513,female_happy
2009,-33.39030296,female_happy
2010,-27.42959202,female_disgust
2011,-18.96603345,female_disgust
2012,-31.65749839,female_disgust
2013,-19.0139889,female_happy
2014,-17.17487816,female_happy
2015,-21.63073123,female_happy
2016,-19.83183078,female_angry
2017,-17.3096442,female_angry
2018,-23.77417532,female_angry
2019,-25.6041301,female_disgust
2020,-21.33368106,female_disgust
2021,-28.64129441,female_disgust
2022,-28.22205483,female_disgust
2023,-18.85960336,female_disgust
2024,-32.16147487,female_disgust
2025,-30.20274306,female_sad
2026,-27.10852919,female_sad
2027,-33.4168451,female_sad
2028,-29.23510187,female_disgust
2029,-24.42226641,female_disgust
2030,-33.08154307,female_disgust
2031,-30.63207223,female_fear
2032,-23.03956061,female_fear
2033,-34.42852946,female_fear
2034,-20.18315081,female_fear
2035,-12.29212394,female_fear
2036,-23.50087318,female_fear
2037,-21.59343987,female_sad
2038,-11.81587171,female_sad
2039,-24.71864904,female_sad
2040,-16.34814208,female_fear
2041,-13.97189464,female_fear
2042,-18.89649475,female_fear
2043,-31.77491978,female_calm
2044,-26.84709402,female_calm
2045,-35.86875455,female_calm
2046,-26.48605624,female_happy
2047,-20.32428578,female_happy
2048,-30.11000292,female_happy
2049,-21.69482544,female_angry
2050,-11.15133843,female_angry
2051,-25.53865721,female_angry
2052,-33.53025195,female_calm
2053,-26.25959791,female_calm
2054,-37.26267451,female_calm
2055,-26.66425562,female_disgust
2056,-15.89364842,female_disgust
2057,-29.58270402,female_disgust
2058,-28.89763268,female_calm
2059,-24.56487598,female_calm
2060,-33.09144191,female_calm
2061,-28.03712585,female_happy
2062,-19.44867164,female_happy
2063,-32.37595294,female_happy
2064,-24.01722638,female_angry
2065,-16.13764616,female_angry
2066,-27.16501424,female_angry
2067,-30.08994359,female_sad
2068,-15.04133101,female_sad
2069,-32.96038775,female_sad
2070,-21.15898601,female_fear
2071,-15.31294796,female_fear
2072,-24.4886366,female_fear
2073,-25.25986944,female_angry
2074,-18.83133026,female_angry
2075,-28.66638777,female_angry
2076,-30.56654957,female_sad
2077,-25.32725802,female_sad
2078,-34.96385214,female_sad
2079,-32.13980926,female_neutral
2080,-22.9320261,female_neutral
2081,-35.30846987,female_neutral
2082,-31.59025033,female_disgust
2083,-20.90205996,female_disgust
2084,-35.5488402,female_disgust
2085,-28.56167241,female_disgust
2086,-15.18715126,female_disgust
2087,-32.74241483,female_disgust
2088,-32.61166441,female_calm
2089,-26.47393452,female_calm
2090,-37.29034607,female_calm
2091,-29.1145169,female_calm
2092,-26.06688177,female_calm
2093,-33.10410491,female_calm
2094,-19.1863414,female_angry
2095,-7.869255208,female_angry
2096,-22.20936729,female_angry
2097,-17.47907909,female_fear
2098,-13.18911858,female_fear
2099,-21.23268768,female_fear
2100,-30.32356796,female_surprise
2101,-21.52527087,female_surprise
2102,-35.26050808,female_surprise
2103,-26.15817502,female_surprise
2104,-19.43488206,female_surprise
2105,-29.36542383,female_surprise
2106,-22.45930604,female_happy
2107,-11.34153066,female_happy
2108,-26.03572321,female_happy
2109,-32.07892676,female_happy
2110,-21.72145103,female_happy
2111,-35.70320719,female_happy
2112,-23.97475676,female_fear
2113,-15.52990471,female_fear
2114,-27.82102641,female_fear
2115,-31.11706468,female_neutral
2116,-24.53696544,female_neutral
2117,-34.92668483,female_neutral
2118,-33.22884001,female_calm
2119,-25.31209231,female_calm
2120,-36.80483586,female_calm
2121,-22.65054911,female_sad
2122,-22.38984617,female_sad
2123,-25.06079871,female_sad
2124,-31.7920826,female_sad
2125,-30.25304036,female_sad
2126,-35.72313833,female_sad
2127,-19.43940792,female_happy
2128,-9.265953809,female_happy
2129,-22.44068284,female_happy
2130,-29.66007834,female_fear
2131,-25.92208673,female_fear
2132,-32.93104269,female_fear
2133,-29.61697485,female_calm
2134,-26.37494645,female_calm
2135,-33.66040804,female_calm
2136,-30.38677777,female_surprise
2137,-21.77307934,female_surprise
2138,-34.4153757,female_surprise
2139,-22.97046914,female_fear
2140,-20.6909665,female_fear
2141,-26.17774689,female_fear
2142,-32.97305771,female_calm
2143,-26.04320566,female_calm
2144,-37.73554557,female_calm
2145,-25.41141004,female_surprise
2146,-17.38840848,female_surprise
2147,-28.3154885,female_surprise
2148,-31.7016643,female_surprise
2149,-18.89263427,female_surprise
2150,-35.04034189,female_surprise
2151,-25.46305892,female_surprise
2152,-15.65827418,female_surprise
2153,-28.61077457,female_surprise
2154,-26.50417619,female_surprise
2155,-17.22530746,female_surprise
2156,-30.73864351,female_surprise
2157,-31.2350082,female_surprise
2158,-27.64123931,female_surprise
2159,-35.05196367,female_surprise
2160,-28.03832849,male_fear
2161,-20.75322399,male_fear
2162,-31.9278097,male_fear
2163,-26.30488469,male_sad
2164,-24.83097292,male_sad
2165,-29.86183592,male_sad
2166,-24.4784976,male_happy
2167,-19.20345746,male_happy
2168,-27.37573425,male_happy
2169,-29.22305585,male_happy
2170,-18.84864429,male_happy
2171,-33.33835993,male_happy
2172,-28.64053253,male_fear
2173,-24.94162152,male_fear
2174,-31.98760932,male_fear
2175,-29.35935925,male_happy
2176,-20.34364968,male_happy
2177,-33.40356788,male_happy
2178,-27.77288968,male_surprise
2179,-18.55166256,male_surprise
2180,-31.66033266,male_surprise
2181,-27.43893196,male_happy
2182,-16.72732259,male_happy
2183,-30.95719799,male_happy
2184,-27.39782963,male_sad
2185,-25.70969945,male_sad
2186,-30.85124903,male_sad
2187,-28.30365196,male_sad
2188,-23.85924448,male_sad
2189,-31.96509665,male_sad
2190,-31.22070181,male_surprise
2191,-23.12896862,male_surprise
2192,-34.67738048,male_surprise
2193,-25.33598774,male_fear
2194,-18.86872502,male_fear
2195,-29.07101799,male_fear
2196,-19.45775095,male_angry
2197,-10.38150219,male_angry
2198,-22.73139316,male_angry
2199,-24.10374777,male_happy
2200,-20.80282484,male_happy
2201,-27.45761837,male_happy
2202,-30.68641858,male_neutral
2203,-22.38174184,male_neutral
2204,-34.81214907,male_neutral
2205,-28.82600366,male_happy
2206,-24.60181166,male_happy
2207,-32.82656547,male_happy
2208,-27.29679495,male_sad
2209,-21.6443959,male_sad
2210,-31.06197139,male_sad
2211,-32.13785294,male_surprise
2212,-25.86464588,male_surprise
2213,-35.66067813,male_surprise
2214,-28.49668976,male_sad
2215,-25.54177398,male_sad
2216,-32.93537364,male_sad
2217,-28.70796019,male_disgust
2218,-24.50439734,male_disgust
2219,-32.17405138,male_disgust
2220,-26.1253803,male_disgust
2221,-20.70841687,male_disgust
2222,-30.02901895,male_disgust
2223,-29.5428128,male_happy
2224,-19.74227682,male_happy
2225,-33.35336154,male_happy
2226,-27.21013271,male_happy
2227,-19.76363032,male_happy
2228,-30.77866691,male_happy
2229,-28.98475938,male_disgust
2230,-22.22019299,male_disgust
2231,-32.47345122,male_disgust
2232,-26.85149972,male_fear
2233,-20.58520304,male_fear
2234,-31.03730861,male_fear
2235,-27.20004678,male_sad
2236,-25.60219979,male_sad
2237,-31.34354845,male_sad
2238,-24.4562019,male_fear
2239,-21.91398961,male_fear
2240,-27.78693707,male_fear
2241,-21.6159666,male_angry
2242,-20.13787437,male_angry
2243,-24.85802164,male_angry
2244,-24.76545817,male_angry
2245,-21.41766905,male_angry
2246,-27.93739019,male_angry
2247,-30.66659005,male_neutral
2248,-23.3243745,male_neutral
2249,-34.18104104,male_neutral
2250,-27.71984287,male_sad
2251,-23.2465432,male_sad
2252,-31.32172649,male_sad
2253,-17.27831564,male_angry
2254,-12.10515964,male_angry
2255,-20.29018588,male_angry
2256,-27.77472882,male_disgust
2257,-26.63174315,male_disgust
2258,-31.91239123,male_disgust
2259,-30.46876725,male_neutral
2260,-27.35185813,male_neutral
2261,-33.99541783,male_neutral
2262,-29.55855371,male_neutral
2263,-25.2833751,male_neutral
2264,-32.80980768,male_neutral
2265,-23.44776248,male_disgust
2266,-21.37371049,male_disgust
2267,-26.86806874,male_disgust
2268,-28.07060845,male_calm
2269,-25.2402953,male_calm
2270,-31.53626858,male_calm
2271,-26.7370937,male_disgust
2272,-21.72260505,male_disgust
2273,-30.00726842,male_disgust
2274,-29.7525369,male_calm
2275,-25.31864116,male_calm
2276,-33.33812555,male_calm
2277,-18.14331298,male_angry
2278,-18.05198,male_angry
2279,-20.99503759,male_angry
2280,-29.61414454,male_calm
2281,-23.54967993,male_calm
2282,-33.41897302,male_calm
2283,-27.10829433,male_fear
2284,-21.59982416,male_fear
2285,-30.61348966,male_fear
2286,-29.29698386,male_disgust
2287,-27.53127697,male_disgust
2288,-33.21816251,male_disgust
2289,-26.4104666,male_angry
2290,-15.20687244,male_angry
2291,-29.85140214,male_angry
2292,-29.75863063,male_calm
2293,-28.64923295,male_calm
2294,-34.00414608,male_calm
2295,-31.43038972,male_surprise
2296,-25.07986876,male_surprise
2297,-35.42546729,male_surprise
2298,-25.63227841,male_disgust
2299,-18.92697946,male_disgust
2300,-29.24242687,male_disgust
2301,-23.5762339,male_fear
2302,-14.08237375,male_fear
2303,-27.20842947,male_fear
2304,-25.75159143,male_angry
2305,-17.68751003,male_angry
2306,-29.51469535,male_angry
2307,-29.27935918,male_calm
2308,-26.90173535,male_calm
2309,-32.73795932,male_calm
2310,-29.42232004,male_calm
2311,-26.93852343,male_calm
2312,-33.13552734,male_calm
2313,-28.70485258,male_sad
2314,-20.2018995,male_sad
2315,-32.52728159,male_sad
2316,-28.96288359,male_calm
2317,-24.22283413,male_calm
2318,-32.71553881,male_calm
2319,-29.36930092,male_calm
2320,-24.99920273,male_calm
2321,-33.53511555,male_calm
2322,-24.48244188,male_angry
2323,-24.43486289,male_angry
2324,-28.30552663,male_angry
2325,-27.08232987,male_fear
2326,-19.76997327,male_fear
2327,-30.68195358,male_fear
2328,-25.85963735,male_surprise
2329,-16.80555456,male_surprise
2330,-30.19074466,male_surprise
2331,-25.38597237,male_surprise
2332,-20.64633608,male_surprise
2333,-29.82450304,male_surprise
2334,-25.70370995,male_surprise
2335,-17.78437708,male_surprise
2336,-28.94166502,male_surprise
2337,-27.36000765,male_surprise
2338,-19.95151852,male_surprise
2339,-31.03909759,male_surprise
2340,-27.38332588,female_angry
2341,-15.47466559,female_angry
2342,-30.87068576,female_angry
2343,-24.08585769,female_happy
2344,-20.34978328,female_happy
2345,-27.11602898,female_happy
2346,-29.4803581,female_disgust
2347,-26.84836007,female_disgust
2348,-32.66961689,female_disgust
2349,-34.07877033,female_neutral
2350,-30.17965637,female_neutral
2351,-37.96922471,female_neutral
2352,-31.89343263,female_happy
2353,-19.86665605,female_happy
2354,-34.85245852,female_happy
2355,-33.98253013,female_fear
2356,-25.94294552,female_fear
2357,-37.70788269,female_fear
2358,-31.46851999,female_sad
2359,-25.43775593,female_sad
2360,-35.02814772,female_sad
2361,-30.83055294,female_sad
2362,-28.61495047,female_sad
2363,-34.21528502,female_sad
2364,-30.88105931,female_sad
2365,-26.6530828,female_sad
2366,-34.41637873,female_sad
2367,-22.30613393,female_fear
2368,-11.74247675,female_fear
2369,-26.37963091,female_fear
2370,-36.67782911,female_calm
2371,-29.87657929,female_calm
2372,-40.27531051,female_calm
2373,-32.30276838,female_sad
2374,-25.82614252,female_sad
2375,-37.54027622,female_sad
2376,-29.97240637,female_sad
2377,-22.24530014,female_sad
2378,-33.94886518,female_sad
2379,-32.69008005,female_disgust
2380,-23.9496786,female_disgust
2381,-35.4861153,female_disgust
2382,-26.14589327,female_fear
2383,-11.69696704,female_fear
2384,-30.72542301,female_fear
2385,-35.05137128,female_neutral
2386,-27.94907495,female_neutral
2387,-39.8386957,female_neutral
2388,-18.57827798,female_angry
2389,-11.06540796,female_angry
2390,-21.95339009,female_angry
2391,-28.81309515,female_angry
2392,-20.38271294,female_angry
2393,-32.05107596,female_angry
2394,-26.65511452,female_angry
2395,-17.76664067,female_angry
2396,-30.97687739,female_angry
2397,-32.53136596,female_sad
2398,-30.76746659,female_sad
2399,-36.63609167,female_sad
2400,-19.94546517,female_angry
2401,-12.27160097,female_angry
2402,-22.74565245,female_angry
2403,-30.47876599,female_fear
2404,-28.18955303,female_fear
2405,-34.27139021,female_fear
2406,-35.86912847,female_calm
2407,-28.45811667,female_calm
2408,-39.93192761,female_calm
2409,-32.88623502,female_surprise
2410,-31.28098056,female_surprise
2411,-36.22969126,female_surprise
2412,-30.21633619,female_sad
2413,-24.71323792,female_sad
2414,-33.80642312,female_sad
2415,-30.65360067,female_disgust
2416,-23.29077655,female_disgust
2417,-34.2878901,female_disgust
2418,-29.30824295,female_disgust
2419,-20.87166185,female_disgust
2420,-32.90584792,female_disgust
2421,-35.24731726,female_calm
2422,-29.56898016,female_calm
2423,-39.43522074,female_calm
2424,-36.65162452,female_calm
2425,-31.24624211,female_calm
2426,-39.99992684,female_calm
2427,-20.80531151,female_angry
2428,-17.56547855,female_angry
2429,-23.84806957,female_angry
2430,-21.72721368,female_happy
2431,-9.332458217,female_happy
2432,-25.8289126,female_happy
2433,-25.42681074,female_happy
2434,-17.11563624,female_happy
2435,-28.25462156,female_happy
2436,-36.09519066,female_calm
2437,-27.99830993,female_calm
2438,-39.7709409,female_calm
2439,-31.78825503,female_sad
2440,-21.99010002,female_sad
2441,-36.3164934,female_sad
2442,-32.82177592,female_fear
2443,-27.85602899,female_fear
2444,-37.03679965,female_fear
2445,-33.15817994,female_fear
2446,-28.3197885,female_fear
2447,-37.22229958,female_fear
2448,-36.78190558,female_calm
2449,-30.15451671,female_calm
2450,-40.84705905,female_calm
2451,-30.15049794,female_disgust
2452,-23.68794743,female_disgust
2453,-33.99943404,female_disgust
2454,-24.29318873,female_fear
2455,-9.803290166,female_fear
2456,-28.17310829,female_fear
2457,-31.42184742,female_disgust
2458,-22.46660022,female_disgust
2459,-35.25523526,female_disgust
2460,-24.87472436,female_happy
2461,-18.62185952,female_happy
2462,-28.09393954,female_happy
2463,-34.75062953,female_calm
2464,-34.74868567,female_calm
2465,-38.31946144,female_calm
2466,-36.30737119,female_calm
2467,-30.66081799,female_calm
2468,-39.9772244,female_calm
2469,-28.65069532,female_angry
2470,-16.44833469,female_angry
2471,-31.76569574,female_angry
2472,-23.384796,female_happy
2473,-17.20428437,female_happy
2474,-27.22625133,female_happy
2475,-28.4265145,female_disgust
2476,-17.65069185,female_disgust
2477,-31.50492371,female_disgust
2478,-21.72571405,female_angry
2479,-10.0592054,female_angry
2480,-24.63902292,female_angry
2481,-32.32456008,female_disgust
2482,-21.59985223,female_disgust
2483,-36.0431485,female_disgust
2484,-34.66298398,female_neutral
2485,-29.97111032,female_neutral
2486,-39.39530028,female_neutral
2487,-27.22543059,female_fear
2488,-14.92142959,female_fear
2489,-30.43294787,female_fear
2490,-35.21447248,female_neutral
2491,-29.54442051,female_neutral
2492,-39.07965355,female_neutral
2493,-22.55148994,female_happy
2494,-13.39964197,female_happy
2495,-25.45840316,female_happy
2496,-32.23520516,female_happy
2497,-22.40638154,female_happy
2498,-35.16628502,female_happy
2499,-29.38879748,female_surprise
2500,-24.2657039,female_surprise
2501,-32.71726819,female_surprise
2502,-30.49065401,female_surprise
2503,-22.08035844,female_surprise
2504,-34.73004597,female_surprise
2505,-31.6430963,female_surprise
2506,-24.7803899,female_surprise
2507,-35.50758991,female_surprise
2508,-29.26721525,female_surprise
2509,-24.93244501,female_surprise
2510,-32.54330836,female_surprise
2511,-34.24916174,female_surprise
2512,-34.16457981,female_surprise
2513,-37.38958248,female_surprise
2514,-28.61014736,female_surprise
2515,-22.63863336,female_surprise
2516,-32.34604791,female_surprise
2517,-33.62481222,female_surprise
2518,-25.75697934,female_surprise
2519,-38.19420227,female_surprise
2520,-24.57667206,male_neutral
2521,-20.96185546,male_neutral
2522,-28.24148925,male_neutral
2523,-17.13042345,male_happy
2524,-14.11326651,male_happy
2525,-20.62703712,male_happy
2526,-18.17364852,male_happy
2527,-14.29375803,male_happy
2528,-21.65150698,male_happy
2529,-23.25100848,male_happy
2530,-17.14418554,male_happy
2531,-27.16635523,male_happy
2532,-20.72709115,male_sad
2533,-17.60505815,male_sad
2534,-24.03028992,male_sad
2535,-23.66843114,male_sad
2536,-18.79674193,male_sad
2537,-27.66727197,male_sad
2538,-20.53842313,male_fear
2539,-17.33067193,male_fear
2540,-24.11605246,male_fear
2541,-19.57725654,male_happy
2542,-15.90788335,male_happy
2543,-23.33814908,male_happy
2544,-23.84091139,male_calm
2545,-21.09579847,male_calm
2546,-27.55910494,male_calm
2547,-21.80637003,male_angry
2548,-15.3303787,male_angry
2549,-25.41424063,male_angry
2550,-22.78945626,male_calm
2551,-20.27384671,male_calm
2552,-26.66328267,male_calm
2553,-24.06646768,male_calm
2554,-22.32525996,male_calm
2555,-27.88524211,male_calm
2556,-20.92416208,male_fear
2557,-17.64392529,male_fear
2558,-24.85820248,male_fear
2559,-18.94947676,male_fear
2560,-12.02349101,male_fear
2561,-23.14818343,male_fear
2562,-23.6214027,male_neutral
2563,-17.34338372,male_neutral
2564,-27.07557713,male_neutral
2565,-21.85111174,male_calm
2566,-20.24291252,male_calm
2567,-25.47397281,male_calm
2568,-19.34431517,male_angry
2569,-6.673361696,male_angry
2570,-22.65812084,male_angry
2571,-23.95122796,male_happy
2572,-17.28839943,male_happy
2573,-27.85224596,male_happy
2574,-24.12519382,male_calm
2575,-22.39057095,male_calm
2576,-27.6544308,male_calm
2577,-20.1970113,male_angry
2578,-14.42326868,male_angry
2579,-23.98965683,male_angry
2580,-22.25061327,male_happy
2581,-16.29227111,male_happy
2582,-26.12501119,male_happy
2583,-23.32064143,male_sad
2584,-19.07320598,male_sad
2585,-26.68527058,male_sad
2586,-20.73994007,male_angry
2587,-12.09493656,male_angry
2588,-24.13095237,male_angry
2589,-21.85534467,male_sad
2590,-16.83775382,male_sad
2591,-25.00478854,male_sad
2592,-24.88047913,male_neutral
2593,-18.41980663,male_neutral
2594,-28.80580163,male_neutral
2595,-20.45152445,male_angry
2596,-19.66213574,male_angry
2597,-24.67779451,male_angry
2598,-19.16148796,male_angry
2599,-8.565373019,male_angry
2600,-21.77149895,male_angry
2601,-22.70000528,male_calm
2602,-19.13693867,male_calm
2603,-26.18846001,male_calm
2604,-23.68691918,male_neutral
2605,-22.33143672,male_neutral
2606,-27.49246544,male_neutral
2607,-23.18966152,male_calm
2608,-17.60874451,male_calm
2609,-27.73254477,male_calm
2610,-24.18399718,male_happy
2611,-16.79537437,male_happy
2612,-27.76048351,male_happy
2613,-23.76813502,male_calm
2614,-22.18459107,male_calm
2615,-27.6048888,male_calm
2616,-22.66479318,male_happy
2617,-15.47152235,male_happy
2618,-26.00834756,male_happy
2619,-18.67591771,male_angry
2620,-11.4955358,male_angry
2621,-22.82200624,male_angry
2622,-20.76270098,male_fear
2623,-18.25330384,male_fear
2624,-24.41398835,male_fear
2625,-18.25686406,male_fear
2626,-17.21441205,male_fear
2627,-21.06121566,male_fear
2628,-24.11237712,male_sad
2629,-18.17024051,male_sad
2630,-27.91119111,male_sad
2631,-20.58639745,male_sad
2632,-15.21374319,male_sad
2633,-24.42044092,male_sad
2634,-21.4065397,male_angry
2635,-16.79488023,male_angry
2636,-24.73215154,male_angry
2637,-23.77969075,male_fear
2638,-16.5698596,male_fear
2639,-27.78682965,male_fear
2640,-23.56761343,male_sad
2641,-18.40651089,male_sad
2642,-26.86457502,male_sad
2643,-24.35364286,male_sad
2644,-21.88663855,male_sad
2645,-27.95307769,male_sad
2646,-19.38783445,male_fear
2647,-18.97143178,male_fear
2648,-23.1537824,male_fear
2649,-20.18865667,male_fear
2650,-12.46528185,male_fear
2651,-24.19419848,male_fear
2652,-22.99666981,male_disgust
2653,-21.28824628,male_disgust
2654,-26.81617431,male_disgust
2655,-18.63513018,male_surprise
2656,-17.33834325,male_surprise
2657,-22.46734671,male_surprise
2658,-24.44314813,male_surprise
2659,-23.13190395,male_surprise
2660,-28.50242291,male_surprise
2661,-20.47476727,male_disgust
2662,-14.37471642,male_disgust
2663,-23.96644111,male_disgust
2664,-23.09559728,male_surprise
2665,-16.16996463,male_surprise
2666,-26.74364806,male_surprise
2667,-22.58348453,male_disgust
2668,-18.70801006,male_disgust
2669,-26.85567648,male_disgust
2670,-23.30556841,male_surprise
2671,-20.92745716,male_surprise
2672,-26.59562673,male_surprise
2673,-21.43687147,male_surprise
2674,-17.05215759,male_surprise
2675,-25.74621932,male_surprise
2676,-19.65802077,male_disgust
2677,-15.09355789,male_disgust
2678,-22.6504679,male_disgust
2679,-20.95061769,male_disgust
2680,-16.19207252,male_disgust
2681,-24.02764687,male_disgust
2682,-22.09176394,male_disgust
2683,-17.57691013,male_disgust
2684,-25.44420135,male_disgust
2685,-19.24612269,male_disgust
2686,-14.19626288,male_disgust
2687,-23.1356311,male_disgust
2688,-19.57067067,male_surprise
2689,-13.16400175,male_surprise
2690,-23.56097802,male_surprise
2691,-22.93744034,male_disgust
2692,-19.80089689,male_disgust
2693,-27.14601617,male_disgust
2694,-23.27932631,male_surprise
2695,-17.92889614,male_surprise
2696,-26.86980122,male_surprise
2697,-21.47200392,male_surprise
2698,-18.3619315,male_surprise
2699,-25.56872651,male_surprise
2700,-28.63491312,female_happy
2701,-21.35137142,female_happy
2702,-32.18129516,female_happy
2703,-29.4277254,female_calm
2704,-24.65439529,female_calm
2705,-32.95594133,female_calm
2706,-22.50638172,female_happy
2707,-18.40636025,female_happy
2708,-25.89405675,female_happy
2709,-32.01642337,female_calm
2710,-24.33787756,female_calm
2711,-35.89589443,female_calm
2712,-32.4891011,female_sad
2713,-18.33558874,female_sad
2714,-36.03265178,female_sad
2715,-30.41286559,female_calm
2716,-22.96115996,female_calm
2717,-34.43877536,female_calm
2718,-30.27375634,female_neutral
2719,-24.00054246,female_neutral
2720,-34.48588676,female_neutral
2721,-30.02273243,female_calm
2722,-19.80509258,female_calm
2723,-34.09744188,female_calm
2724,-26.59649886,female_happy
2725,-18.87485611,female_happy
2726,-29.58166245,female_happy
2727,-29.51287396,female_happy
2728,-16.85930207,female_happy
2729,-33.16943391,female_happy
2730,-28.96081946,female_happy
2731,-22.26525625,female_happy
2732,-33.19121381,female_happy
2733,-31.38240427,female_calm
2734,-25.22045286,female_calm
2735,-35.91677985,female_calm
2736,-28.35566355,female_fear
2737,-20.16846978,female_fear
2738,-31.98750743,female_fear
2739,-30.79420993,female_sad
2740,-22.82396814,female_sad
2741,-34.00025903,female_sad
2742,-27.4357704,female_angry
2743,-16.81574459,female_angry
2744,-31.09266508,female_angry
2745,-23.5397881,female_angry
2746,-15.14072701,female_angry
2747,-26.68241283,female_angry
2748,-30.82667991,female_sad
2749,-21.51908512,female_sad
2750,-34.76497525,female_sad
2751,-21.80288848,female_angry
2752,-15.46155138,female_angry
2753,-24.84160964,female_angry
2754,-23.31951195,female_angry
2755,-21.175818,female_angry
2756,-26.55852907,female_angry
2757,-33.18217731,female_sad
2758,-23.69544416,female_sad
2759,-36.75746857,female_sad
2760,-28.04517974,female_calm
2761,-23.16737348,female_calm
2762,-31.33447072,female_calm
2763,-32.05306607,female_calm
2764,-27.77913111,female_calm
2765,-35.56558278,female_calm
2766,-32.53730908,female_sad
2767,-22.46778417,female_sad
2768,-36.27555801,female_sad
2769,-29.314993,female_happy
2770,-21.43944044,female_happy
2771,-33.81719782,female_happy
2772,-31.39644294,female_sad
2773,-22.88143594,female_sad
2774,-34.97617558,female_sad
2775,-22.53325991,female_angry
2776,-21.14396416,female_angry
2777,-25.74681315,female_angry
2778,-27.76326717,female_happy
2779,-16.11553902,female_happy
2780,-31.39026433,female_happy
2781,-23.33410284,female_angry
2782,-12.10912168,female_angry
2783,-27.0126404,female_angry
2784,-31.71778786,female_sad
2785,-22.07032448,female_sad
2786,-35.46346941,female_sad
2787,-27.07052709,female_happy
2788,-20.07914209,female_happy
2789,-30.29407303,female_happy
2790,-31.02217428,female_sad
2791,-28.40069776,female_sad
2792,-34.99376391,female_sad
2793,-22.0792958,female_angry
2794,-7.020138815,female_angry
2795,-25.40938569,female_angry
2796,-30.00716483,female_neutral
2797,-23.22448166,female_neutral
2798,-34.2941682,female_neutral
2799,-29.41250372,female_neutral
2800,-23.42652081,female_neutral
2801,-33.97426393,female_neutral
2802,-31.32613759,female_calm
2803,-25.37116654,female_calm
2804,-35.15680025,female_calm
